Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	HIFtarg	DPM_1A2A	speckleChangingPT2399	SigI	Normal	SigII	pIvsN	pIIvsN	pIvsII	SONdmso1	SONdmso2	SONpt2399-1	SONpt2399-2	RTTA_DPMfc	RTTA_DPMpadj	DPMup	RTTA_1A2A	RTTA_1A2Apadj	1A2Aup
CAMKK2	1154.78113982799	0.0418208551900594	0.163885914115994	0.255182731326499	0.79858196805914	0.95969610161539	No	ns	Yes	10.9434	7.55875	10.5729	9.37749841659e-18	1.46269035298e-17	0.00157646865273	758.108	760.999	632.98	763.669	0.0308436958107	0.867058567002	No	0.0726645510007	0.692701531518	No
CAMKK1	55.1366456515743	0.110436997150703	0.545545386575612	0.202434114316164	0.839577361065257	0.968165603732662	No	ns	No	2.4733	0.82895	2.4262	2.61640163211e-21	1.61686215208e-24	0.14657969345	1064.42	1125.93	1030.83	1135.83	0.14052883935	0.820476027587	No	0.250965836501	0.683779172419	No
RPL36AL	1837.33751655198	-0.206179193116835	0.222708213189574	-0.925781722029853	0.354559427848719	0.785845382213994	No	ns	No	271.1032	177.0964	188.8717	3.95718796015e-11	0.0643460208041	2.2734837152e-11	113.449	134.582	45.1572	125.684	0.10660741174	0.669013593539	No	-0.0995717813768	0.689605747216	No
CHMP7	963.070300026554	0.248630100974346	0.228934670475696	1.08603078973458	0.277465370393411	0.72792009730046	No	ns	Yes	11.4307	11.45605	11.6216	0.495322435645	0.168557092838	0.522912030425	285.625	133.915	189.638	148.485	0.0847770719644	0.741702540341	No	0.333407172939	0.19400638417	No
CHMP6	303.649660248008	-0.632144548584198	0.272195510466528	-2.32239153210403	0.020211862903626	0.395205846044874	No	dpm	Yes	9.7457	6.66075	7.41895	4.34093948374e-16	0.209857662704	9.2401361025e-18	1853.45	1715.53	1573.5	1761.13	0.237549530691	0.436489562411	No	-0.394595017893	0.197059721947	No
CHMP5	938.160316319383	-0.178374680817206	0.154764253623032	-1.1525573680062	0.249092110130463	0.712211020068054	No	ns	No	33.5767	46.26835	39.7954	0.00429352548543	4.70690715541e-05	0.393942130398	229.123	243.805	284.624	240.245	-0.0446624355556	0.797164725401	No	-0.223037116373	0.198756741763	No
HOXA10	66.7996788940043	-0.148518970504016	0.583811434906374	-0.254395446241704	0.799190068646842	0.95969610161539	No	ns	No	4.0695	2.61275	2.2607	6.03792083237e-06	0.406320249412	5.98733397615e-08	717.288	547.337	625.305	586.933	-0.144389640001	0.825541838352	No	-0.292908610505	0.654245561451	No
GALNTL6	20.8933548581252	-0.745648352174365	0.673957940962797	-1.10637223312356	0.268565438732564	0.722933063956377	No	ns	No	0.0155	0.0206	0.01085	0.344520951374	0.300275540687	0.287509801456	1.00102	1.00102	1.00102	1.00102	0.0795664233501	0.915874824471	No	-0.666081928824	0.380573886722	No
TDG	1212.99946520601	-0.0496689614480372	0.162308455345016	-0.306015859386111	0.759592570626124	0.949302615821354	No	ns	No	3.9922	2.9819	4.4271	2.06749264579e-11	4.47399892212e-15	0.174539251751	146.928	167.504	122.236	143.814	0.0471311060669	0.796048974706	No	-0.00253785538116	0.988878815274	No
ENTPD6	891.071187217578	-0.303042315413879	0.129322196896394	-2.34331246055664	0.0191133685674644	0.386121190109906	No	dpm	No	10.252	8.6403	6.89375	0.00046078878936	4.48266173944e-05	5.87969297526e-11	247.92	190.305	150.265	212.662	0.263495231753	0.0713909056682	No	-0.0395470836606	0.786600974483	No
TBX2	2970.16491096958	-0.0244577188713443	0.1523664332175	-0.160519074673301	0.872472197032545	0.97519305375128	No	ns	No	12.0824	11.3475	10.3445	0.0244545944518	0.014579543062	1.64887918172e-05	387.507	336.677	349.802	433.331	-0.288680213451	0.0904363891635	No	-0.313137932322	0.0660579908242	No
LRRC27	73.2865049950034	-0.455518471225548	0.363925977388982	-1.25167891144706	0.2106868874421	0.683574276547787	No	ns	No	1.522	1.2769	1.24855	9.74084949854e-05	0.755001018898	0.00571975736843	617.52	429.439	400.409	568.581	0.0806385852935	0.843975798259	No	-0.374879885932	0.361115934276	No
KIAA1522	2020.68041083181	-0.0492196486325394	0.167671046277926	-0.293548884706992	0.769102639704966	0.953239732780634	No	ns	Yes	11.6373	29.86635	9.5456	1.09334727358e-34	3.09424113573e-43	0.000923185814868	760.221	824.954	708.946	701.828	-0.204371675486	0.276288602698	No	-0.253591324119	0.176350365939	No
MPDU1	1127.2995460203	-0.336140411889986	0.169431464211028	-1.98393145839383	0.0472634813985233	0.491835367025236	No	dpm	Yes	25.5569	22.84565	15.80045	0.00618594120239	5.69700996667e-22	2.4533030455e-16	1495.86	1273.19	1280.64	1466.05	0.32154693649	0.0913358633523	No	-0.0145934754001	0.938916427896	No
LRRC20	75.8044947500399	0.0675709057189777	0.408018091764469	0.165607621531604	0.868465749006742	0.974689710708212	No	ns	No	3.2611	2.2108	2.3345	1.20671985823e-07	0.0850133764938	2.4804289206e-08	370.489	232.793	377.719	310.873	-0.661615237957	0.146367721305	No	-0.594044332238	0.189268767498	No
LRRC28	154.350588981574	0.163781894551176	0.281633863474267	0.581541908812899	0.560875281567391	0.884393179958995	No	ns	No	2.0953	3.41775	2.21065	1.63604826929e-23	1.2758477189e-26	0.977589135147	12.4572	1.00102	10.3439	1.00102	-0.0656085312434	0.837235227827	No	0.0981733633077	0.756845211734	No
GCNT1	252.753175739769	0.21251844880929	0.400502533212253	0.530629474687148	0.595675566502028	0.897800391557143	No	ns	No	0.6758	0.5404	0.774	0.0113259551304	0.000586297549931	0.00507567088734	1.00102	12.4572	47.493	25.9154	-0.871139385841	0.0515022626015	No	-0.658620937032	0.139945695097	No
LPCAT4	193.531283860575	0.203332846781049	0.231256804127378	0.879251304835345	0.379265032248332	0.798602838319464	No	ns	No	5.5405	3.3011	3.5738	3.73656692204e-13	0.515050485688	4.07278706814e-17	157.717	176.625	156.271	221.782	-0.141297841248	0.589983606126	No	0.0620350055329	0.811398987679	No
LPCAT2	104.027383900944	-0.112928812364643	0.6089834892848	-0.185438216883792	0.852885335451925	0.971885509072822	No	ns	Yes	3.1178	7.8761	4.7343	1.09856752583e-24	0.0547870508574	1.34285928252e-06	204.653	159.496	66.8461	124.905	0.271369079713	0.691917921687	No	0.158440267348	0.816857043357	No
LPCAT3	311.211398723155	-0.313563071565102	0.257291676822419	-1.21870662680441	0.222955561868514	0.693509908768009	No	ns	Yes	3.7457	4.92465	5.8626	0.224365794146	0.000373628573042	2.71403630563e-06	914.045	761.889	727.854	751.323	0.147381672967	0.610640310491	No	-0.166181398599	0.565790194827	No
LPCAT1	3893.5640121925	-0.478524447830204	0.277869779482674	-1.72211763625789	0.085048210918884	0.542591895813477	Yes	ns	Yes	46.0797	7.47945	34.8348	1.15986172126e-18	1.09037732975e-20	0.000125956499666	1017.59	851.87	650.22	812.052	0.780424472013	0.0120953223392	Yes	0.301900024182	0.33172237198	No
TAGLN	47.8623223828781	1.05861287297832	0.78434985076068	1.3496692476599	0.177122100884446	0.652012147236141	No	ns	No	28.648	24.01205	21.4613	0.229807309994	0.134062616235	0.00217281662987	583.818	474.151	502.736	537.549	-0.457733010307	0.603799228182	No	0.600879862671	0.493053697741	No
CCDC170	777.240384835061	-0.221869117332702	0.302879178562616	-0.732533409479101	0.463843058562064	0.845277736035693	No	ns	No	0.3636	0.6673	0.47485	6.56510722617e-06	0.172793908373	0.00158162462161	1.00102	1.00102	1.00102	1.00102	0.234153187668	0.49039879228	No	0.0122840703358	0.97112900855	No
CCDC171	47.2512766490701	0.195837060323239	0.294012861276344	0.666083311706459	0.505357850711942	0.860879607560535	No	ns	No	0.24	0.40645	0.3649	2.64311353537e-25	0.639510738024	4.14313546607e-09	1.00102	1.00102	1.00102	3.22552	-0.787611631304	0.0158787026206	No	-0.591774570981	0.0629532175569	No
PDK1	172.588455359714	0.109353482972943	0.208979527726262	0.523273663036424	0.600783826017052	0.898469151687947	No	ns	No	4.5003	1.18215	6.0494	3.05818986567e-28	5.66759676496e-24	1.72266399427e-09	118.454	15.2378	39.2623	124.349	0.940236523029	0.000192696417273	Yes	1.049590006	2.6897921794e-05	Yes
PDK3	624.028079631784	0.171117350355551	0.210662525337717	0.812281871591685	0.41662991030134	0.82014640638258	No	ns	No	4.3016	7.3722	6.5731	5.33577924608e-13	0.819020867219	2.59491679617e-12	60.395	36.148	30.0307	1.00102	-0.220785382483	0.35072837983	No	-0.0496680321273	0.833187893419	No
PDK2	169.327845105062	-0.511149573138213	0.299121057658011	-1.7088384787761	0.0874808729371592	0.545438918274028	No	ns	Yes	7.928	13.6534	9.10525	3.40678378921e-20	1.16577591052e-16	0.137660345545	1493.75	1469.06	1494.97	1634.0	-0.143397377634	0.667935090773	No	-0.654546950773	0.0506615675456	No
EBP	1088.5214582967	-0.346890153354034	0.238019402583176	-1.45740284022776	0.145005213539679	0.618772905723561	No	ns	No	11.0617	9.87655	3.9041	0.00190993566309	2.17554334434e-29	5.31644741857e-16	596.721	449.348	540.33	725.185	0.257491806583	0.334379965661	No	-0.089398346771	0.737511013948	No
PDK4	29.3574550820883	-0.169333858538578	1.08555813820268	-0.155987830204044	0.876042613886225	0.975708877789455	No	ns	No	58.6612	100.1979	135.12785	0.72561283806	0.000272942670459	4.92059645817e-07	1.00102	1.00102	1.00102	1.00102	-1.36566395708	0.257865291502	No	-1.53499781562	0.203022536511	No
LNPEP	383.751757045331	0.443089896682876	0.252468953469356	1.75502726412124	0.079254644362677	0.530983537559177	No	ns	No	6.0845	8.8943	9.5657	2.19640529184e-12	0.0229356169834	9.79660298091e-17	14.4592	71.7399	14.6817	69.5154	-0.243176530906	0.392262354252	No	0.199913365777	0.479485440206	No
SEC61A1	5441.22757514732	0.00755319274677099	0.0828790359194888	0.0911351424756966	0.927385209162508	0.987614465972009	No	ns	No	84.7415	60.0757	63.8608	1.17425557087e-10	0.0411976870249	3.60818982356e-10	511.634	420.318	488.499	505.739	0.0819590866601	0.378807040023	No	0.0895122794069	0.335672171875	No
SEC61A2	142.585501295468	0.154612109239941	0.261978389966434	0.590171232290384	0.55507585665835	0.882820879017117	No	ns	No	1.639	1.1651	1.3506	3.54812766387e-05	0.053221514081	0.000730567261274	144.703	35.8144	57.7256	10.6776	-0.355387519265	0.228830296629	No	-0.200775410025	0.492630712789	No
PECR	135.015372232286	0.0020191195733893	0.258241428241867	0.00781872833935154	0.993761620934282	0.999035228812049	No	ns	No	10.3429	15.0801	10.37685	0.00237836708739	5.10353100099e-11	0.0245068374544	105.552	77.5236	144.37	54.5001	-0.310132608501	0.28599119565	No	-0.308113488927	0.285801561101	No
DDIT3	115.919187059275	-0.0564514464870953	0.359559106722096	-0.157001854303545	0.875243386704143	0.975471701053254	No	ns	Yes	15.8661	9.2789	7.62245	3.40565784375e-05	0.952247927731	1.15098528772e-06	1166.97	1183.99	1077.21	1071.32	-0.579731620315	0.14874059693	No	-0.636183066802	0.111882519599	No
DDIT4	693.562053037694	-1.66894788193454	0.488971221363498	-3.41318222630909	0.000642089923335421	0.150041857085244	Yes	dpm	Yes	64.3815	11.4585	48.698	3.7022001916e-17	3.87446088399e-15	0.00174376133078	1096.01	991.791	497.731	609.734	1.88506239563	0.00058470785926	Yes	0.216114513691	0.693786190201	No
GOLGA8A	145.350187352115	-0.0217421255071097	0.238629046970076	-0.0911126528106037	0.927403078973271	0.987614465972009	No	ns	No	3.1701	0.47	1.777	2.15668646285e-09	1.48999870618e-06	0.000944225178046	65.5114	5.56124	13.0133	31.1429	0.229764352914	0.402162466982	No	0.208022227407	0.445207987455	No
GOLGA8B	45.6069102869566	-0.204453380869763	0.531656989732744	-0.38455881295295	0.700564314111607	0.930655881292993	No	ns	No	3.2928	0.5616	1.55405	3.11611278221e-10	2.14519066643e-07	3.03993296172e-06	14.9041	6.11736	11.6786	2.33572	0.0981960013634	0.870230553224	No	-0.106257379506	0.859412270979	No
VMO1	24.4958870950323	-0.313704787818697	0.446145414091502	-0.703144710021288	0.481965571504963	0.85136644583827	No	ns	Yes	4.9865	1.84695	2.01165	8.81540925197e-08	0.502750217347	1.33374155354e-10	929.282	869.555	785.58	823.841	0.912442448603	0.0888124163539	No	0.598737660784	0.263759598438	No
ATP5C1	2487.26256693781	-0.209497875282163	0.195396565454977	-1.07216764426924	0.283644740351371	0.731861939225679	No	ns	No	98.0391	119.30535	67.2441	0.113875475889	1.9101860092e-27	5.39123611589e-07	1.00102	1.00102	15.9051	45.4909	0.186307489063	0.394585289264	No	-0.0231903862187	0.915587287975	No
NPC2	719.009780576465	-0.0442616685353466	0.315410394682302	-0.140330405343582	0.888398942018282	0.97954012828416	No	ns	No	65.9595	49.49275	44.79645	7.97257170669e-05	0.902328817343	4.97412879004e-06	362.926	272.723	315.656	317.769	0.0559833220037	0.8741456343	No	0.0117216534683	0.973524802959	No
C3orf58	464.670775399342	-0.0416554211589126	0.135567525170362	-0.307266958709808	0.758640183102919	0.949248831853158	No	ns	No	5.7697	3.9559	7.3687	2.95762299101e-08	3.63022320251e-10	5.82805364062e-06	1.00102	1.00102	1.00102	1.00102	0.0570614537018	0.712118210678	No	0.0154060325429	0.920133493902	No
RAB3GAP2	616.967695244045	0.171856777635399	0.233987328090511	0.734470447771093	0.462662064878971	0.84416011394302	No	ns	No	4.3726	6.768	7.4506	1.06565297618e-44	1.06842146608e-05	2.24548085064e-56	1.00102	1.00102	1.00102	1.00102	-0.0465285526913	0.859571077709	No	0.125328224944	0.63280638886	No
RAB3GAP1	1263.96058026214	0.113960058828393	0.146479407546855	0.777993717594332	0.436572716876272	0.830062363267916	No	ns	No	10.9616	13.127	14.46625	5.51101774325e-17	0.000335354059096	1.89157636672e-33	18.0184	12.7908	1.00102	15.1266	-0.157428571863	0.338692057668	No	-0.0434685130343	0.791062787222	No
C3orf52	46.1090282700339	-1.35551182993933	0.86392819279024	-1.56900983351569	0.116645647721528	0.588885407467724	No	ns	No	0.4112	1.925	0.4581	1.41600115528e-09	5.96306580256e-13	0.9750748943	1.00102	1.00102	1.00102	3.44797	-0.725586588666	0.447096171517	No	-2.0810984186	0.0304053454233	No
DAG1	1584.9997629781	0.126854140451811	0.176865694204192	0.717234289117465	0.473229545130702	0.849033851039088	No	ns	No	15.2714	38.68195	16.5396	2.39276478402e-50	5.91373196288e-47	0.46305675326	945.076	813.942	778.573	923.388	-0.223509904102	0.259428695732	No	-0.09665576365	0.625206409625	No
ETHE1	131.539734084893	-0.294157643254248	0.376985764162688	-0.780288465023588	0.435221100859658	0.829449464673786	No	ns	No	10.5868	8.34745	5.54065	3.23910682171e-06	1.01176103227e-12	4.05319419285e-20	620.078	574.142	645.215	646.438	-0.00362819352904	0.993163625317	No	-0.297785836783	0.481688280192	No
SGSM3	381.421349473675	-0.508680534855491	0.313052227600334	-1.62490629360706	0.104182526984309	0.572592419515468	No	ns	No	0.193	0.05375	0.09725	1.3901852266e-12	5.70547430723e-10	5.42231481635e-10	842.638	830.849	654.891	828.958	0.20374631468	0.561540720126	No	-0.304934220175	0.385277278724	No
KDM1A	1456.96396928678	0.107370505760441	0.0893385732296063	1.20183815208792	0.229426240601094	0.698858481084888	No	ns	Yes	10.638	13.99625	11.14205	4.3758794142e-08	7.66683802373e-13	0.738717615217	573.475	678.471	488.388	511.411	0.0558682053592	0.582144147346	No	0.16323871112	0.105680616749	No
KDM1B	661.300320976986	0.290122363506789	0.236038057908198	1.2291338357801	0.219021630892055	0.68971947965467	No	ns	No	3.2736	5.1474	5.98685	1.12755474987e-16	0.000175450852319	1.04626896681e-26	21.3551	3.55919	76.0777	46.2695	-0.294549680561	0.265927028183	No	-0.00442731705411	0.986620620771	No
BTG3	30.5003863526378	-1.57638542001161	1.00593940284827	-1.56707791299173	0.117096481160896	0.588885407467724	No	ns	No	9.4561	12.06375	7.68555	0.0133989425526	0.768964064202	0.439791752495	1.00102	1.00102	1.00102	1.00102	-1.64632136863	0.131195357288	No	-3.22270678864	0.00364189274157	No
BTG2	381.429173092132	0.0287445569410488	0.332865142154981	0.0863549627184013	0.931184247678124	0.988591920517945	No	ns	No	38.0699	149.8517	41.6293	1.16332388314e-21	1.89300271215e-16	0.260837957834	478.155	448.569	310.762	431.774	-0.390784373761	0.294257228541	No	-0.36203981682	0.330379722015	No
BTG1	997.807208358355	-0.407849698420923	0.314636040980817	-1.29625867764396	0.194886379869531	0.666509416462158	Yes	ns	No	65.7128	38.8232	54.4229	3.86021816352e-13	4.89241816717e-06	0.00922715551543	1.00102	1.00102	1.00102	1.00102	0.417508312299	0.236231884952	No	0.00965861387825	0.978142035293	No
SRD5A3	459.712684136552	-0.594474069645091	0.262935779571037	-2.26090975756489	0.0237648457804449	0.408300604247552	Yes	dpm	No	3.5018	1.52185	2.58455	2.68327015765e-23	6.81048469413e-10	7.39857997148e-10	1.55715	1.00102	13.0133	1.66837	0.780409781635	0.00849861080204	Yes	0.18593571199	0.531163991679	No
SRD5A1	447.255582911922	-0.524513362337097	0.194808583492029	-2.69245509070989	0.00709280872882652	0.308454555901839	No	dpm	No	3.7333	4.15255	4.4188	0.283274828994	0.0146649722054	0.443601160776	188.192	54.7226	92.3165	213.329	0.338873351479	0.12261757519	No	-0.185640010858	0.398477858787	No
GGA1	592.912992351008	0.0585459607744312	0.117181898536957	0.499616079833072	0.617345433351315	0.905482270436442	No	ns	Yes	7.8583	4.9003	5.1443	8.83278513378e-15	0.906986831258	4.35063195053e-20	1664.37	1415.22	1237.15	1167.97	-0.0853197047543	0.521556603944	No	-0.0267737439798	0.839341733411	No
GGA3	719.019173371922	-0.176765245714134	0.195646791722098	-0.903491665558291	0.366265009634308	0.791068283471412	No	ns	Yes	6.0458	4.67025	5.7051	3.18532994218e-08	7.5642509933e-06	0.00185170118085	1497.08	1461.27	1272.41	1333.92	0.0995807434626	0.650635740086	No	-0.0771845022515	0.725299934381	No
GGA2	1875.06181183198	0.0474793845596771	0.0958174833922278	0.495519010505846	0.620233806184253	0.907123956579314	No	ns	No	13.3324	18.61225	15.24345	1.75317401904e-12	0.0752747953845	1.52897483912e-05	706.166	616.741	619.188	652.667	0.0812968906793	0.45306343784	No	0.128776275239	0.232812162984	No
FHOD1	474.716299315837	-0.437247341970384	0.269189440746881	-1.62431089702931	0.104309472734116	0.572592419515468	No	ns	Yes	9.0249	2.76175	6.2085	1.59962347576e-27	3.17581084052e-18	7.88510614026e-11	1628.11	1477.18	1461.16	1706.97	0.00315067619864	0.991659413127	No	-0.434096665772	0.149962425389	No
C4orf3	1088.18384032564	-0.11889173963098	0.219400745885685	-0.541893051233868	0.587892183977551	0.894206647018389	Yes	ns	No	65.1972	66.9128	73.77835	0.877859104429	0.007437468694	0.01043406921	1.00102	1.00102	1.00102	1.00102	0.550941915411	0.0256041629599	Yes	0.43205017578	0.0798315343619	No
PSMB7	2456.58319519422	-0.228711870338751	0.151289912480012	-1.51174567153621	0.130598575113921	0.60360772255876	No	ns	No	85.2313	56.07525	67.86	2.99640055776e-20	3.08476728878e-05	6.73862255738e-16	310.206	258.375	408.862	343.239	0.0449903997997	0.790643230212	No	-0.183721470539	0.2781672175	No
PSMB6	1662.07784197169	-0.289760043990683	0.190841415258386	-1.51832894132737	0.12893149524032	0.601060265681442	No	ns	Yes	79.5826	59.63915	41.0349	3.47231886916e-08	1.99701228309e-26	4.08684532507e-30	963.651	868.443	797.815	844.974	0.0909210649814	0.670567607513	No	-0.198838979009	0.35216718478	No
PSMB5	3053.3266961184	-0.287084853763831	0.140933667015428	-2.03702110250494	0.0416479273452225	0.477260228472986	No	dpm	No	65.0891	61.10375	43.74665	0.0178057492697	1.41702545695e-21	6.83172587804e-21	580.259	503.069	518.863	517.64	0.0630830843744	0.689391352912	No	-0.224001769389	0.15576744002	No
C14orf119	845.665924234504	-0.18413881287273	0.155250586766644	-1.18607482720505	0.235592750586184	0.702179863470813	No	ns	No	14.599	13.79785	10.79775	0.0114693368447	3.04542872448e-12	5.99167550981e-16	556.457	447.791	431.886	471.593	0.121499246295	0.487082827045	No	-0.0626395665777	0.71977745887	No
PSMB2	1130.17856213465	-0.129671872347794	0.139237381293699	-0.93130071208587	0.351698033732613	0.783117103668427	No	ns	No	24.5098	16.5815	17.59805	1.93034937142e-17	0.106549609513	1.1065460432e-19	439.783	405.859	445.9	432.998	0.0311148196687	0.84246719424	No	-0.0985570526791	0.52837219002	No
PSMB1	3200.1213895566	-0.322561344027379	0.206132146507212	-1.5648279489298	0.117623256515346	0.589771535227055	No	ns	No	82.9595	52.73345	52.0589	2.84059160149e-15	0.036298314716	2.32941713889e-25	128.465	133.247	133.136	203.208	0.1364109168	0.554267601245	No	-0.186150427227	0.419646542285	No
LMBR1L	130.442610325014	-0.0836678387131197	0.250727957899647	-0.333699677586843	0.738606192897982	0.943663111604311	No	ns	No	7.3145	2.272	4.7871	1.19514265917e-22	1.22261443046e-22	9.23315517135e-09	1263.4	1234.82	993.125	1268.96	0.0165357142201	0.953687881176	No	-0.067132124493	0.812684360507	No
LTN1	660.038655355914	0.620186228824686	0.188683834555932	3.28690706484896	0.00101294256899555	0.176916750274556	No	1a2a	No	3.2222	4.5957	5.9199	2.22971045027e-18	3.34273548556e-09	1.44806702405e-35	53.8328	1.00102	22.0225	73.0746	-0.454666609399	0.0322992036143	No	0.165519619426	0.432154500432	No
